id,type_id,category_id,name,description,image,created_at,updated_at
,2,56,WRLS00016,USG-AR Gateway,,18/05/2021 8:55,18/05/2021 8:55
,2,56,WRLS00017,US-8-150W POE Switch,,18/05/2021 8:55,18/05/2021 8:55
,2,56,WRLS00018,UBIQUITI UAP-AC-PRO-US,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0001,Zyxel Switch Model: MGS 3520-28,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0002,Zyxel Switch Model: MGS 3520-28F,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0003,Zyxel Switch Model: MGS 3750-28F,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0004,Zyxel Switch Model: MGS 3712,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0005,Zyxel Switch Model: MGS 3712F,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0006,Zyxel Switch Model: GS 2210-8,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0007,Zyxel Switch Model: GS 2210-24,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0008,Zyxel Switch Model: GS 2200-8,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0009,Zyxel Switch Model: GS2200-24,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0010,Zyxel Switch Model: GS 2220-10,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0011,Zyxel Switch Model: GS 2220-28,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0012,Zyxel Switch Model: GS 3012,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0013,Zyxel Switch Model: MES 3500-8PD,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0014,Zyxel Switch Model: MES 3500-10,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0015,Zyxel Switch Model: MES 3500-24F,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0016,Zyxel Switch Model: ES 2108,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0017,Zyxel Switch Model: ES 3124F,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0018,Zyxel Switch Model: ES 315-F,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0019,Zyxel Switch Model: XS 3700-24,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0020,Zyxel Switch Model: XGS 4526,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0021,Zyxel Switch Model: XGS 3600-24F,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0022,Zyxel Switch Model: XGS 3600-26F,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0023,Zyxel Switch Model: TL SG1008..,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0024,Zyxel Switch Model: P600 Series,,18/05/2021 8:55,18/05/2021 8:55
,2,50,ZYXL0025,Zyxel Switch Model: P645 Series,,18/05/2021 8:55,18/05/2021 8:55
